"date","time","focalID","behavior"
"2018-05-04","12:00:02","Tesua","nothing"
"2018-05-04","12:08:01","Fons","self_scratch"
"2018-05-04","14:55:06","Giambo","nothing"
"2018-05-04","15:04:31","Gaby","self_scratch"
"2018-05-04","15:15:04","Roosje","nothing"
"2018-05-04","15:25:04","Geisha","nothing"
"2018-05-04","15:45:05","Ghineau","nothing"
"2018-05-04","16:21:35","Tushi","self_scratch"
"2018-05-04","16:39:55","Moni","self_scratch"
"2018-05-04","16:42:10","Moni","self_scratch"
"2018-05-07","11:55:03","Tesua","nothing"
"2018-05-07","12:05:05","Giambo","nothing"
"2018-05-07","12:25:03","Jimmie","nothing"
"2018-05-07","12:35:03","Raimee","nothing"
"2018-05-07","16:05:07","Moniek","nothing"
"2018-05-07","16:15:06","Jing","nothing"
"2018-05-07","16:25:06","Fons","nothing"
"2018-05-07","16:50:04","Geisha","nothing"
"2018-05-07","17:00:02","Gaby","nothing"
"2018-05-08","11:47:35","Jing","coprophagy"
"2018-05-08","12:10:01","Jimmie","self_scratch"
"2018-05-08","12:11:34","Jimmie","self_scratch"
"2018-05-08","13:35:54","Moniek","self_scratch"
"2018-05-08","14:15:07","Moni","nothing"
"2018-05-08","14:40:11","Gaby","not_visible"
"2018-05-08","14:42:13","Gaby","BEHAVIOR_end(not_visible)"
"2018-05-08","15:10:05","Erika","nothing"
"2018-05-08","15:20:06","Morami","nothing"
"2018-05-11","11:57:04","Roosje","manipulate_feces"
"2018-05-11","11:58:03","Roosje","coprophagy"
"2018-05-11","12:06:19","Fons","self_scratch"
"2018-05-11","12:09:11","Fons","manipulate_feces"
"2018-05-11","15:15:09","Jimmie","nothing"
"2018-05-11","15:28:11","Morami","self_scratch"
"2018-05-11","15:45:04","Giambo","nothing"
"2018-05-11","15:48:26","Moni","self_scratch"
"2018-05-11","15:54:44","Moni","self_scratch"
"2018-05-11","16:05:26","Tushi","manipulate_feces"
"2018-05-11","16:14:57","Tushi","self_scratch"
"2018-05-11","16:25:04","Geisha","nothing"
"2018-05-11","16:35:04","Ghineau","nothing"
"2018-05-11","16:45:05","Gaby","nothing"
"2018-05-14","12:07:49","Jing","self_scratch"
"2018-05-14","12:10:13","Raimee","manipulate_feces"
"2018-05-14","12:12:13","Raimee","self_scratch"
"2018-05-14","15:45:03","Roosje","nothing"
"2018-05-14","15:55:02","Gaby","nothing"
"2018-05-14","15:56:22","Fons","self_scratch"
"2018-05-14","16:15:06","Geisha","nothing"
"2018-05-14","16:20:54","Morami","coprophagy"
"2018-05-14","16:40:07","Tesua","nothing"
"2018-05-15","12:02:45","Jimmie","self_scratch"
"2018-05-15","14:51:28","Giambo","self_scratch"
"2018-05-15","14:57:11","Roosje","self_scratch"
"2018-05-15","15:09:37","Fons","self_scratch"
"2018-05-15","15:35:07","Moniek","nothing"
"2018-05-15","15:45:04","Jing","nothing"
"2018-05-15","16:05:07","Tesua","nothing"
"2018-05-15","16:15:04","Gaby","nothing"
"2018-05-15","16:35:49","Raimee","self_scratch"
"2018-05-15","16:35:53","Raimee","self_scratch"
"2018-05-15","16:39:14","Raimee","self_scratch"
"2018-05-15","16:39:36","Raimee","self_scratch"
"2018-05-15","16:39:50","Raimee","pluck"
"2018-05-15","16:39:57","Raimee","self_scratch"
"2018-05-15","16:40:02","Raimee","pluck"
"2018-05-15","16:40:04","Raimee","self_scratch"
"2018-05-15","16:40:20","Raimee","self_scratch"
"2018-05-15","16:41:35","Raimee","self_scratch"
"2018-05-15","16:43:16","Raimee","self_scratch"
"2018-05-17","12:00:03","Erika","nothing"
"2018-05-17","12:20:04","Gaby","nothing"
"2018-05-17","12:30:04","Jing","nothing"
"2018-05-17","15:44:55","Fons","nothing"
"2018-05-17","16:20:02","Tushi","nothing"
"2018-05-17","16:30:03","Roosje","nothing"
"2018-05-17","16:47:25","Moniek","self_scratch"
"2018-05-17","17:00:59","Moni","nothing"
"2018-05-18","12:22:36","Geisha","pluck"
"2018-05-18","12:27:10","Geisha","self_scratch"
"2018-05-18","12:29:21","Geisha","clap"
"2018-05-18","12:31:30","Jing","manipulate_feces"
"2018-05-18","12:32:10","Jing","coprophagy"
"2018-05-18","12:48:27","Morami","self_scratch"
"2018-05-18","13:07:10","Ghineau","not_visible"
"2018-05-18","13:08:01","Ghineau","BEHAVIOR_end(not_visible)"
"2018-05-18","13:25:03","Jimmie","nothing"
"2018-05-18","14:45:04","Roosje","nothing"
"2018-05-18","14:55:04","Giambo","nothing"
"2018-05-18","15:05:03","Raimee","nothing"
"2018-05-18","15:15:05","Gaby","nothing"
"2018-05-18","15:25:03","Moni","nothing"
"2018-05-22","11:49:52","Giambo","self_scratch"
"2018-05-22","11:54:34","Erika","self_scratch"
"2018-05-22","14:50:03","Fons","nothing"
"2018-05-22","14:54:16","Moniek","coprophagy"
"2018-05-22","15:10:05","Raimee","nothing"
"2018-05-22","15:20:03","Tushi","nothing"
"2018-05-22","15:30:03","Tesua","nothing"
"2018-05-22","15:40:04","Jimmie","nothing"
"2018-05-22","16:02:10","Geisha","self_scratch"
"2018-05-22","16:22:48","Roosje","pluck"
"2018-05-22","16:23:27","Roosje","self_scratch"
"2018-05-22","16:24:15","Roosje","self_scratch"
"2018-05-22","16:32:53","Moni","self_scratch"
"2018-05-24","9:11:39","Geisha","self_scratch"
"2018-05-24","9:30:03","Raimee","nothing"
"2018-05-24","9:40:05","Fons","nothing"
"2018-05-24","9:50:04","Tesua","nothing"
"2018-05-24","10:00:03","Giambo","nothing"
"2018-05-24","12:00:03","Moni","nothing"
"2018-05-24","12:08:17","Moniek","coprophagy"
"2018-05-24","12:12:01","Jing","self_scratch"
"2018-05-24","12:24:35","Ghineau","self_scratch"
"2018-05-25","11:45:02","Geisha","nothing"
"2018-05-25","12:05:04","Jing","nothing"
"2018-05-25","13:22:24","Ghineau","self_scratch"
"2018-05-25","14:10:08","Morami","nothing"
"2018-05-25","14:29:58","Tushi","nothing"
"2018-05-25","14:50:19","Fons","coprophagy"
"2018-05-28","10:50:01","Tesua","nothing"
"2018-05-28","14:10:03","Giambo","nothing"
"2018-05-28","14:10:20","Roosje","self_scratch"
"2018-05-28","14:30:04","Fons","nothing"
"2018-05-29","14:03:44","Roosje","coprophagy"
"2018-05-29","14:20:05","Geisha","nothing"
"2018-05-29","14:30:00","Tesua","nothing"
"2018-05-29","14:40:03","Giambo","nothing"
"2018-05-29","14:50:00","Tushi","nothing"
"2018-05-29","15:00:02","Erika","nothing"
"2018-06-01","15:08:50","Tesua","not_visible"
"2018-06-01","15:10:03","Tesua","BEHAVIOR_end(not_visible)"
"2018-06-01","15:30:05","Moniek","nothing"
"2018-06-01","15:33:31","Tushi","self_scratch"
"2017-11-20","11:08:32","Tesua","other"
"2017-11-21","12:20:25","Tesua","other"
"2017-11-21","12:50:02","Jimmie","other"
"2017-11-21","13:12:34","Ghineau","other"
"2017-11-21","15:04:58","Jing","other"
"2017-11-23","10:03:54","Fons","other"
"2017-11-23","13:30:23","Tesua","other"
"2017-11-24","10:04:00","Ghineau","other"
"2017-11-24","10:10:46","Morami","other"
"2017-11-24","10:56:02","Erika","other"
"2017-11-24","11:21:46","Roosje","other"
"2017-11-24","11:45:11","Tesua","other"
"2017-11-24","12:08:20","Moniek","other"
"2017-11-24","12:15:18","Geisha","other"
"2017-11-27","11:49:06","Tesua","other"
"2017-11-27","12:21:46","Fons","other"
"2017-11-27","13:03:04","Geisha","other"
"2017-11-28","10:14:45","Jing","other"
"2017-11-28","10:39:13","Moni","other"
"2017-11-28","11:20:11","Giambo","other"
"2017-11-28","14:47:28","Geisha","other"
"2017-11-28","14:51:36","Raimee","other"
"2017-11-28","15:18:35","Roosje","other"
"2017-11-28","15:34:33","Erika","other"
"2017-11-30","9:32:47","Morami","other"
"2017-11-30","10:01:01","Jing","other"
"2017-11-30","10:10:27","Moni","other"
"2017-11-30","10:30:24","Roosje","other"
"2017-12-01","11:50:13","Fons","other"
"2017-12-01","12:20:15","Geisha","other"
"2017-12-01","13:46:46","Erika","other"
"2017-12-01","13:52:10","Morami","other"
"2017-12-01","14:26:24","Moni","other"
"2017-12-01","14:50:37","Roosje","other"
"2017-12-04","11:11:16","Fons","other"
"2017-12-04","11:24:35","Morami","other"
"2017-12-04","11:30:14","Ghineau","other"
"2017-12-04","11:40:57","Jing","other"
"2017-12-04","12:25:21","Erika","other"
"2017-12-04","13:17:48","Raimee","other"
"2017-12-04","13:25:35","Giambo","other"
"2017-12-04","13:39:08","Moniek","other"
"2017-12-05","11:01:07","Giambo","other"
"2017-12-05","11:05:15","Tesua","other"
"2017-12-05","11:44:47","Jimmie","other"
"2017-12-05","11:45:14","Gaby","other"
"2017-12-05","13:51:07","Erika","other"
"2017-12-05","14:10:12","Jing","other"
"2017-12-05","14:10:26","Geisha","other"
"2017-12-05","14:20:20","Ghineau","other"
"2017-12-07","10:51:13","Erika","other"
"2017-12-07","11:05:24","Giambo","other"
"2017-12-07","12:53:08","Tushi","other"
"2017-12-07","13:53:55","Moni","other"
"2017-12-07","14:13:48","Raimee","other"
"2017-12-08","9:37:31","Tesua","other"
"2017-12-08","9:45:27","Moniek","other"
"2017-12-08","10:15:33","Gaby","other"
"2017-12-08","10:51:07","Jimmie","other"
"2017-12-08","11:00:15","Giambo","other"
"2017-12-08","11:15:12","Erika","other"
"2017-12-08","11:45:53","Geisha","other"
"2017-12-12","9:57:27","Moniek","other"
"2017-12-12","10:07:20","Gaby","other"
"2017-12-12","10:35:17","Giambo","other"
"2017-12-12","10:52:24","Erika","other"
"2017-12-12","11:55:22","Ghineau","other"
"2017-12-14","9:48:40","Moni","other"
"2017-12-14","9:51:39","Giambo","other"
"2017-12-14","14:25:03","Ghineau","other"
"2017-12-14","14:35:06","Geisha","other"
"2017-12-15","9:41:27","Tesua","other"
"2017-12-15","11:34:57","Moni","other"
"2017-12-15","12:01:35","Jing","other"
"2017-12-15","13:11:23","Raimee","other"
"2017-12-15","13:30:20","Morami","other"
"2017-12-15","14:00:20","Roosje","other"
"2018-01-08","13:34:21","Tushi","other"
"2018-01-08","13:40:14","Geisha","other"
"2018-01-08","14:15:43","Jimmie","other"
"2018-01-08","14:45:14","Tesua","other"
"2018-01-08","14:55:15","Morami","other"
"2018-01-08","15:12:11","Jing","other"
"2018-01-09","11:30:20","Giambo","other"
"2018-01-09","11:50:13","Geisha","other"
"2018-01-09","13:20:31","Morami","other"
"2018-01-11","10:11:39","Erika","other"
"2018-01-11","10:33:21","Fons","other"
"2018-01-11","10:49:32","Tesua","other"
"2018-01-11","11:10:24","Geisha","other"
"2018-01-11","14:25:16","Moni","other"
"2018-01-12","11:45:33","Tesua","other"
"2018-01-15","11:24:52","Roosje","other"
"2018-01-15","12:09:17","Erika","other"
"2018-01-15","13:20:17","Ghineau","other"
"2018-01-16","13:53:33","Geisha","other"
"2018-01-16","14:02:19","Jimmie","other"
"2018-01-16","14:25:49","Gaby","other"
"2018-01-16","14:35:31","Tesua","other"
"2018-01-16","15:05:17","Moniek","other"
"2018-01-19","9:21:14","Giambo","other"
"2018-01-19","11:10:57","Roosje","other"
"2018-01-19","11:30:14","Jing","other"
"2018-01-22","9:51:28","Jimmie","other"
"2018-01-22","10:23:32","Tesua","other"
"2018-01-22","10:29:24","Ghineau","other"
"2018-01-22","11:20:19","Jing","other"
"2018-01-22","11:45:33","Morami","other"
"2018-01-22","11:58:45","Gaby","other"
"2018-01-23","10:25:51","Giambo","other"
"2018-01-23","10:36:13","Raimee","other"
"2018-01-23","10:52:42","Morami","other"
"2018-01-23","11:01:16","Roosje","other"
"2018-01-23","11:14:24","Jing","other"
"2018-01-23","13:45:10","Tesua","other"
"2018-01-23","14:01:09","Fons","other"
"2018-01-23","14:25:36","Ghineau","other"
"2018-01-23","14:35:39","Gaby","other"
"2018-01-25","11:38:11","Moniek","other"
"2018-01-25","11:55:11","Ghineau","other"
"2018-01-25","12:15:14","Geisha","other"
"2018-01-25","12:31:17","Fons","other"
"2018-01-25","12:40:33","Erika","other"
"2018-01-25","12:59:27","Jimmie","other"
"2018-01-25","13:21:58","Moni","other"
"2018-01-26","13:30:28","Fons","other"
"2018-01-26","13:55:11","Erika","other"
"2018-01-26","14:09:05","Jing","other"
"2018-01-29","13:30:19","Morami","other"
"2018-01-29","13:51:06","Moniek","other"
"2018-01-29","14:27:17","Tushi","other"
"2018-01-29","14:50:10","Fons","other"
"2018-01-29","15:13:17","Tesua","other"
"2018-02-01","9:35:27","Erika","other"
"2018-02-01","10:25:02","Jing","other"
"2018-02-01","13:45:41","Geisha","other"
"2018-02-01","13:58:28","Ghineau","other"
"2018-02-01","14:05:55","Tesua","other"
"2018-02-02","12:05:36","Erika","other"
"2018-02-02","12:15:30","Moniek","other"
"2018-02-02","12:37:51","Fons","other"
"2018-02-02","14:13:35","Jing","other"
"2018-02-02","14:24:05","Giambo","other"
"2018-02-02","14:37:39","Tesua","other"
"2018-02-02","14:55:24","Moni","other"
"2018-02-06","9:35:20","Gaby","other"
"2018-02-06","9:51:37","Jing","other"
"2018-02-06","10:01:30","Ghineau","other"
"2018-02-06","14:01:00","Jimmie","other"
"2018-02-08","9:31:36","Roosje","other"
"2018-02-08","9:51:30","Tesua","other"
"2018-02-08","10:26:47","Jing","other"
"2018-02-08","10:40:21","Morami","other"
"2018-02-08","11:17:49","Raimee","other"
"2018-02-09","13:30:11","Tushi","other"
"2018-02-09","14:29:36","Roosje","other"
"2018-02-09","14:57:10","Erika","other"
"2018-02-09","15:39:27","Moniek","other"
"2018-02-12","13:03:53","Morami","other"
"2018-02-12","13:26:05","Ghineau","other"
"2018-02-12","13:31:23","Fons","other"
"2018-02-12","13:40:22","Roosje","other"
"2018-02-12","14:05:56","Moniek","other"
"2018-02-12","14:56:32","Raimee","other"
"2018-02-13","10:45:10","Moni","other"
"2018-02-13","11:35:39","Roosje","other"
"2018-02-13","11:40:15","Jing","other"
"2018-02-15","9:10:25","Moniek","other"
"2018-02-15","9:21:48","Erika","other"
"2018-02-15","9:41:24","Fons","other"
"2018-02-15","9:47:56","Tushi","other"
"2018-02-15","10:12:17","Giambo","other"
"2018-02-16","11:08:16","Giambo","other"
"2018-02-16","11:20:11","Raimee","other"
"2018-02-16","11:32:13","Ghineau","other"
"2018-02-16","12:35:31","Fons","other"
"2018-02-16","12:55:12","Tesua","other"
"2018-02-16","13:05:16","Erika","other"
"2018-02-16","14:04:54","Jing","other"
"2018-02-20","10:00:46","Jimmie","other"
"2018-02-20","14:38:55","Erika","other"
"2018-02-20","15:09:25","Giambo","other"
"2018-02-20","15:23:33","Raimee","other"
"2018-02-22","9:23:22","Geisha","other"
"2018-02-22","9:32:30","Fons","other"
"2018-02-22","9:56:16","Tesua","other"
"2018-02-22","10:14:11","Roosje","other"
"2018-02-22","10:15:36","Giambo","other"
"2018-02-22","10:25:16","Tushi","other"
"2018-02-22","11:20:17","Gaby","other"
"2018-02-22","11:30:17","Raimee","other"
"2018-02-22","11:40:28","Ghineau","other"
"2018-02-22","11:50:33","Moniek","other"
"2018-02-23","11:25:11","Erika","other"
"2018-02-23","12:01:55","Gaby","other"
"2018-02-23","12:12:14","Fons","other"
"2018-02-23","12:22:45","Giambo","other"
"2018-02-23","12:31:34","Roosje","other"
"2018-02-26","11:44:06","Roosje","other"
"2018-02-26","12:40:10","Tushi","other"
"2018-02-26","12:50:12","Erika","other"
"2018-02-26","13:01:46","Ghineau","other"
"2018-02-26","13:10:51","Moni","other"
"2018-02-26","13:21:55","Fons","other"
"2018-02-27","10:53:03","Geisha","other"
"2018-02-27","12:06:36","Fons","other"
"2018-02-27","12:17:01","Raimee","other"
"2018-02-27","12:54:14","Tesua","other"
"2018-02-27","13:25:08","Gaby","other"
"2018-03-01","10:45:23","Morami","other"
"2018-03-01","13:38:01","Jing","other"
"2018-03-01","14:01:21","Roosje","other"
"2018-03-01","14:20:10","Geisha","other"
"2018-03-02","9:28:35","Raimee","other"
"2018-03-02","11:13:40","Jimmie","other"
"2018-03-02","11:20:11","Gaby","other"
"2018-03-02","11:30:20","Moniek","other"
"2018-03-02","12:00:18","Tushi","other"
"2018-03-02","12:46:11","Moni","other"
"2018-03-02","13:04:40","Geisha","other"
"2018-03-05","10:18:18","Giambo","other"
"2018-03-05","11:25:19","Ghineau","other"
"2018-03-05","11:38:30","Roosje","other"
"2018-03-05","11:45:12","Raimee","other"
"2018-03-06","12:28:43","Giambo","other"
"2018-03-06","13:42:32","Geisha","other"
"2018-03-06","13:46:50","Moniek","other"
"2018-03-06","13:59:12","Jing","other"
"2018-03-06","14:15:13","Raimee","other"
"2018-03-08","9:35:25","Moni","other"
"2018-03-08","9:54:14","Tesua","other"
"2018-03-08","9:57:55","Jimmie","other"
"2018-03-08","10:09:16","Jing","other"
"2018-03-08","10:20:05","Gaby","other"
"2018-03-08","10:31:55","Tushi","other"
"2018-03-08","11:20:17","Ghineau","other"
"2018-03-08","14:25:19","Giambo","other"
"2018-03-09","10:51:29","Giambo","other"
"2018-03-09","11:00:09","Ghineau","other"
"2018-03-09","11:28:49","Gaby","other"
"2018-03-09","11:55:58","Roosje","other"
"2018-03-09","13:28:23","Moni","other"
"2018-03-09","13:48:22","Erika","other"
"2018-03-09","13:58:59","Jing","other"
"2018-03-12","9:58:55","Tushi","other"
"2018-03-12","10:13:28","Raimee","other"
"2018-03-13","9:15:04","Morami","other"
"2018-03-13","9:25:57","Roosje","other"
"2018-03-13","9:35:10","Fons","other"
"2018-03-13","9:48:10","Tushi","other"
"2018-03-13","10:21:13","Raimee","other"
"2018-03-13","10:35:39","Jing","other"
"2018-03-13","11:10:40","Erika","other"
"2018-03-13","11:40:33","Moniek","other"
"2018-03-13","11:52:37","Giambo","other"
"2018-03-16","10:30:09","Erika","other"
"2018-03-16","11:10:07","Ghineau","other"
"2018-03-16","11:26:53","Giambo","other"
"2018-03-16","11:45:33","Roosje","other"
"2018-03-16","12:15:07","Tesua","other"
"2018-03-19","10:49:58","Raimee","other"
"2018-03-19","10:53:42","Moniek","other"
"2018-03-19","11:01:46","Ghineau","other"
"2018-03-19","11:30:26","Geisha","other"
"2018-03-19","12:09:19","Giambo","other"
"2018-03-19","12:47:25","Tesua","other"
"2018-03-19","13:00:17","Roosje","other"
"2018-03-19","13:10:24","Morami","other"
"2018-03-20","10:11:41","Ghineau","other"
"2018-03-20","10:15:59","Raimee","other"
"2018-03-20","10:26:30","Morami","other"
"2018-03-20","13:12:46","Geisha","other"
"2018-03-20","13:52:10","Moniek","other"
"2018-03-22","9:51:22","Moni","other"
"2018-03-22","10:00:31","Jimmie","other"
"2018-03-22","12:00:25","Gaby","other"
"2018-03-23","10:16:55","Morami","other"
"2018-03-26","11:08:57","Ghineau","other"
"2018-03-26","11:13:07","Moniek","other"
"2018-03-26","11:21:03","Raimee","other"
"2018-03-26","11:43:09","Moni","other"
"2018-03-26","12:05:16","Gaby","other"
"2018-03-26","12:15:14","Morami","other"
"2018-03-26","13:37:08","Erika","other"
"2018-03-27","10:26:45","Jing","other"
"2018-03-29","11:18:33","Tesua","other"
"2018-03-29","11:55:59","Fons","other"
"2018-03-29","14:36:54","Geisha","other"
"2018-03-30","11:43:12","Ghineau","other"
"2018-03-30","11:57:43","Tushi","other"
"2018-03-30","13:27:19","Morami","other"
"2018-03-30","13:45:10","Geisha","other"
"2018-03-30","14:05:17","Raimee","other"
"2018-03-30","14:24:52","Fons","other"
"2018-04-03","12:11:53","Jimmie","other"
"2018-04-03","12:24:09","Erika","other"
"2018-04-03","12:43:21","Raimee","other"
"2018-04-03","12:50:29","Giambo","other"
"2018-04-03","14:12:37","Tesua","other"
"2018-04-03","14:26:18","Moni","other"
"2018-04-03","14:31:19","Jing","other"
"2018-04-03","15:27:11","Ghineau","other"
"2018-04-05","11:31:30","Fons","other"
"2018-04-05","11:40:17","Jing","other"
"2018-04-05","11:50:22","Roosje","other"
"2018-04-05","16:03:39","Moni","other"
"2018-04-06","12:55:07","Giambo","other"
"2018-04-06","13:35:23","Moni","other"
"2018-04-06","15:35:19","Erika","other"
"2018-04-06","15:45:37","Tushi","other"
"2018-04-06","16:08:00","Morami","other"
"2018-04-06","16:13:49","Fons","other"
"2018-04-06","16:50:11","Tesua","other"
"2018-04-09","12:09:16","Fons","other"
"2018-04-09","12:15:15","Geisha","other"
"2018-04-09","12:25:19","Morami","other"
"2018-04-09","14:40:39","Tushi","other"
"2018-04-10","12:28:59","Moniek","other"
"2018-04-10","13:04:40","Erika","other"
"2018-04-10","14:55:15","Ghineau","other"
"2018-04-10","15:08:09","Geisha","other"
"2018-04-12","12:01:46","Raimee","other"
"2018-04-12","12:10:11","Ghineau","other"
"2018-04-12","12:59:32","Roosje","other"
"2018-04-12","15:57:35","Tushi","other"
"2018-04-13","9:15:22","Jing","other"
"2018-04-13","9:57:58","Gaby","other"
"2018-04-13","10:12:43","Morami","other"
"2018-04-13","10:50:21","Moniek","other"
"2018-04-13","13:45:18","Geisha","other"
"2018-04-13","13:59:54","Erika","other"
"2018-04-13","14:06:25","Ghineau","other"
"2018-04-16","13:52:18","Morami","other"
"2018-04-16","14:46:40","Gaby","other"
"2018-04-16","15:27:19","Erika","other"
"2018-04-17","11:11:30","Jing","other"
"2018-04-17","11:23:45","Geisha","other"
"2018-04-17","11:35:15","Morami","other"
"2018-04-17","13:24:51","Roosje","other"
"2018-04-17","14:10:16","Gaby","other"
"2018-04-17","14:20:10","Moniek","other"
"2018-04-19","10:45:49","Fons","other"
"2018-04-19","11:04:32","Tesua","other"
"2018-04-19","11:27:09","Geisha","other"
"2018-04-20","12:33:34","Geisha","other"
"2018-04-20","14:02:32","Roosje","other"
"2018-04-20","14:11:45","Raimee","other"
"2018-04-20","15:04:40","Jing","other"
"2018-04-20","15:06:52","Erika","other"
"2018-04-20","15:25:55","Moniek","other"
"2018-04-20","15:42:57","Tesua","other"
"2018-04-23","16:14:59","Raimee","other"
"2018-04-23","16:25:11","Jing","other"
"2018-04-23","16:35:16","Tesua","other"
"2018-04-24","11:53:26","Fons","other"
"2018-04-24","12:07:12","Giambo","other"
"2018-04-24","12:16:39","Roosje","other"
"2018-04-24","16:17:34","Ghineau","other"
"2018-04-26","11:45:18","Morami","other"
"2018-04-26","12:00:48","Moni","other"
"2018-04-26","12:07:54","Ghineau","other"
"2018-04-26","12:41:07","Giambo","other"
"2018-04-26","12:53:46","Roosje","other"
"2018-04-26","13:01:21","Tesua","other"
"2018-04-30","11:58:22","Roosje","other"
"2018-04-30","13:27:27","Jing","other"
"2018-04-30","13:45:18","Morami","other"
"2018-04-30","13:55:12","Geisha","other"
"2018-04-30","14:37:40","Fons","other"
"2018-04-30","14:42:06","Giambo","other"
"2018-04-30","14:50:20","Ghineau","other"
"2018-05-01","15:36:53","Fons","other"
"2018-05-01","15:45:16","Giambo","other"
"2018-05-03","10:40:09","Geisha","other"
"2018-05-03","11:03:38","Roosje","other"
"2018-05-03","12:39:55","Tushi","other"
"2018-05-03","13:59:48","Gaby","other"
"2018-05-04","11:40:52","Erika","other"
"2018-05-04","15:27:39","Jimmie","other"
"2018-05-04","15:51:03","Moniek","other"
"2018-05-04","15:55:13","Morami","other"
"2018-05-04","16:05:09","Raimee","other"
"2018-05-04","16:34:24","Jing","other"
"2018-05-07","12:08:59","Tushi","other"
"2018-05-07","12:35:08","Ghineau","other"
"2018-05-07","15:26:57","Moni","other"
"2018-05-07","15:38:03","Roosje","other"
"2018-05-07","15:45:28","Erika","other"
"2018-05-07","16:31:41","Morami","other"
"2018-05-08","11:59:11","Fons","other"
"2018-05-08","13:17:07","Tushi","other"
"2018-05-08","13:25:36","Raimee","other"
"2018-05-08","13:45:17","Tesua","other"
"2018-05-08","13:55:37","Geisha","other"
"2018-05-08","14:22:11","Ghineau","other"
"2018-05-11","11:51:26","Jing","other"
"2018-05-11","14:49:17","Raimee","other"
"2018-05-11","14:57:45","Tesua","other"
"2018-05-11","15:59:10","Moniek","other"
"2018-05-14","11:58:45","Erika","other"
"2018-05-14","12:22:04","Tushi","other"
"2018-05-14","12:33:15","Moniek","other"
"2018-05-14","12:42:17","Moni","other"
"2018-05-14","16:52:39","Ghineau","other"
"2018-05-15","11:42:15","Erika","other"
"2018-05-15","11:53:54","Geisha","other"
"2018-05-15","15:17:08","Ghineau","other"
"2018-05-15","15:46:47","Morami","other"
"2018-05-15","16:16:34","Tushi","other"
"2018-05-15","16:27:01","Moni","other"
"2018-05-17","12:02:31","Geisha","other"
"2018-05-17","12:39:44","Ghineau","other"
"2018-05-17","12:40:35","Tesua","other"
"2018-05-17","15:50:36","Jimmie","other"
"2018-05-17","16:08:43","Morami","other"
"2018-05-18","11:53:02","Moniek","other"
"2018-05-18","12:07:58","Fons","other"
"2018-05-18","12:15:40","Tesua","other"
"2018-05-18","12:58:41","Tushi","other"
"2018-05-22","12:05:04","Gaby","other"
"2018-05-22","15:53:41","Ghineau","other"
"2018-05-22","16:07:33","Jing","other"
"2018-05-22","16:35:10","Morami","other"
"2018-05-24","9:05:57","Roosje","other"
"2018-05-24","11:40:09","Morami","other"
"2018-05-24","12:33:36","Gaby","other"
"2018-05-24","13:36:10","Jimmie","other"
"2018-05-24","13:43:48","Tushi","other"
"2018-05-24","13:52:58","Erika","other"
"2018-05-25","11:52:45","Moniek","other"
"2018-05-25","13:03:19","Gaby","other"
"2018-05-25","13:06:34","Raimee","other"
"2018-05-25","13:47:47","Jimmie","other"
"2018-05-25","14:12:55","Roosje","other"
"2018-05-25","14:38:52","Giambo","other"
"2018-05-25","14:40:35","Erika","other"
"2018-05-28","10:55:01","Moniek","other"
"2018-05-28","11:02:45","Erika","other"
"2018-05-28","13:35:45","Ghineau","other"
"2018-05-28","13:49:58","Jing","other"
"2018-05-28","13:50:33","Tushi","other"
"2018-06-01","14:30:06","Ghineau","other"
"2018-06-01","14:50:20","Fons","other"
